"time_utc","type","latitude","longitude","peak_current","ic_height"
"2023-01-01T00:18:21.076909670","0","-6.118327","-51.120701","-7195.0","0.0"
"2023-01-01T00:18:21.077675287","1","-6.111338","-51.14698","-8584.0","17153.0"
"2023-01-01T05:39:37.612316557","1","-5.634139","-50.638816","5482.0","12048.0"
"2023-01-01T05:39:37.734381618","0","-5.648238","-50.589472","-6683.0","0.0"
"2023-01-01T05:44:17.107091000","40","-5.4686","-50.8543","-4170.0","0.0"
"2023-01-01T05:44:17.154927581","0","-5.438636","-50.831424","-21532.0","0.0"
"2023-01-01T05:44:17.259067191","0","-5.428109","-50.778184","-13277.0","0.0"
"2023-01-01T05:45:12.616456326","1","-5.406892","-50.790014","-6127.0","3318.0"
"2023-01-01T05:46:03.047159369","0","-5.418595","-50.81921","-7214.0","0.0"
"2023-01-01T05:47:00.050183528","0","-5.393357","-50.794753","-5528.0","0.0"
"2023-01-01T05:47:25.481307535","1","-5.442385","-50.811522","-4512.0","15330.0"
"2023-01-01T05:48:13.089320679","0","-5.422346","-50.782806","-12560.0","0.0"
"2023-01-01T05:48:13.141774000","40","-5.4719","-50.8334","-14478.0","0.0"
"2023-01-01T05:48:13.265422809","0","-5.433673","-50.803448","-15181.0","0.0"
"2023-01-01T05:48:13.333996000","40","-5.5979","-50.8876","-15458.0","0.0"
"2023-01-01T05:49:13.678528410","1","-5.425462","-50.794946","-115242.0","14114.0"
"2023-01-01T05:49:13.829164289","0","-5.427183","-50.81399","-34029.0","0.0"
"2023-01-01T05:49:13.907845369","0","-5.429481","-50.811879","-25186.0","0.0"
"2023-01-01T05:50:13.749269452","1","-5.424441","-50.795932","7703.0","4945.0"
"2023-01-01T05:50:13.752648770","0","-5.421252","-50.79295","-4570.0","0.0"
"2023-01-01T05:50:51.783226560","1","-5.42367","-50.799525","8738.0","16777.0"
"2023-01-01T05:50:51.903413987","1","-5.416776","-50.807287","7891.0","3115.0"
"2023-01-01T05:50:51.947117582","1","-5.418706","-50.799441","-4916.0","10945.0"
"2023-01-01T05:51:58.236552564","1","-5.417175","-50.803714","13562.0","15026.0"
"2023-01-01T05:51:58.582219641","1","-5.425526","-50.823103","4816.0","5834.0"
"2023-01-01T05:52:35.721145000","40","-5.4258","-50.8517","5131.0","0.0"
"2023-01-01T05:52:35.983422773","0","-5.350614","-50.783681","8102.0","0.0"
"2023-01-01T05:53:09.489084333","0","-5.410809","-50.793701","9253.0","0.0"
"2023-01-01T05:53:17.555769568","0","-5.430009","-50.809173","-53638.0","0.0"
"2023-01-01T05:53:17.630877468","0","-5.409027","-50.813788","-30740.0","0.0"
"2023-01-01T05:53:17.672510403","0","-5.406799","-50.813018","-25775.0","0.0"
"2023-01-01T05:53:17.713890988","0","-5.40568","-50.815605","-21838.0","0.0"
"2023-01-01T05:53:17.759543741","0","-5.409284","-50.818288","-21832.0","0.0"
"2023-01-01T05:53:17.977479555","0","-5.405674","-50.793981","-23283.0","0.0"
"2023-01-01T05:53:18.133605583","0","-5.392644","-50.780316","-6094.0","0.0"
"2023-01-01T05:54:19.852209398","1","-5.405815","-50.800527","4621.0","15632.0"
"2023-01-01T05:54:34.699072090","1","-5.37289","-50.771445","5205.0","3021.0"
"2023-01-01T05:54:54.084998630","1","-5.432825","-50.833888","-6669.0","16098.0"
"2023-01-01T05:54:54.210868547","1","-5.466602","-50.833364","-4688.0","13182.0"
"2023-01-01T05:55:21.218229000","40","-5.2865","-50.7465","14848.0","0.0"
"2023-01-01T05:55:21.587028381","1","-5.392189","-50.789721","-5151.0","10616.0"
"2023-01-01T05:55:22.284914069","1","-5.4003","-50.800891","6384.0","18687.0"
"2023-01-01T05:57:28.227453687","1","-5.411811","-50.78823","-3722.0","17284.0"
"2023-01-01T05:57:28.301837929","1","-5.439091","-50.847893","-6393.0","6003.0"
"2023-01-01T05:57:47.119413066","1","-5.472944","-50.738952","-3496.0","6587.0"
"2023-01-01T05:58:49.171327123","0","-5.457993","-50.836876","-43780.0","0.0"
"2023-01-01T05:58:49.180850800","1","-5.484167","-50.811961","-4469.0","6878.0"
"2023-01-01T05:58:49.189831450","0","-5.436507","-50.85209","-12485.0","0.0"
"2023-01-01T05:58:49.212855480","0","-5.455349","-50.839515","-18482.0","0.0"
"2023-01-01T05:58:49.258657769","0","-5.459314","-50.844035","-26081.0","0.0"
"2023-01-01T05:58:49.280247429","0","-5.458423","-50.836952","-15696.0","0.0"
"2023-01-01T05:58:49.316399552","0","-5.475174","-50.834861","-10957.0","0.0"
"2023-01-01T05:59:51.673816552","0","-5.426695","-50.826169","4611.0","0.0"
"2023-01-01T06:00:31.964989000","40","-5.5039","-50.8855","-6317.0","0.0"
"2023-01-01T06:00:32.305146333","0","-5.496312","-50.901858","-5907.0","0.0"
"2023-01-01T06:01:49.980637742","1","-5.476558","-50.838354","-6607.0","3027.0"
"2023-01-01T06:02:57.304251000","40","-5.5148","-50.7987","-19301.0","0.0"
"2023-01-01T06:05:31.281836000","40","-5.4999","-50.8005","-5015.0","0.0"
"2023-01-01T06:05:31.315053588","1","-5.508207","-50.830866","-6441.0","11484.0"
"2023-01-01T06:06:30.280285771","1","-5.375857","-50.681447","-4901.0","12519.0"
"2023-01-01T06:06:30.285055977","1","-5.386367","-50.775111","-7572.0","13078.0"
"2023-01-01T06:06:30.288155245","1","-5.372515","-50.751882","-5860.0","15488.0"
"2023-01-01T06:07:57.860318011","1","-5.453569","-50.834556","-11130.0","7947.0"
"2023-01-01T06:07:58.182390000","40","-5.4498","-50.8284","-5777.0","0.0"
"2023-01-01T06:09:33.923724331","0","-5.459262","-50.715734","-14565.0","0.0"
"2023-01-01T06:09:34.378560257","0","-5.473134","-50.735426","-9893.0","0.0"
"2023-01-01T06:12:01.683970000","40","-5.5577","-50.8789","-6973.0","0.0"
"2023-01-01T06:12:01.702705908","1","-5.514116","-50.819317","-6624.0","14230.0"
"2023-01-01T06:12:02.074261513","0","-5.499278","-50.871144","-23647.0","0.0"
"2023-01-01T06:13:07.684167000","40","-5.579","-50.7899","-9734.0","0.0"
"2023-01-01T06:15:13.740403865","1","-5.573972","-50.845305","-6784.0","12531.0"
"2023-01-01T06:21:41.527129527","1","-5.521621","-50.877607","-5812.0","15055.0"
"2023-01-01T06:22:57.797053931","1","-5.602123","-50.795008","-3935.0","14112.0"
"2023-01-01T06:26:56.541382229","0","-5.596065","-50.93748","-68932.0","0.0"
"2023-01-01T06:27:15.846778000","40","-5.5641","-50.9207","-9675.0","0.0"
"2023-01-01T06:27:31.664641730","1","-5.50654","-50.838433","-4962.0","3612.0"
"2023-01-01T06:30:55.650264716","0","-5.584102","-50.890276","-5158.0","0.0"
"2023-01-01T06:30:55.941016557","0","-5.57807","-50.937291","3611.0","0.0"
"2023-01-01T06:33:36.672688035","1","-5.535859","-50.936","-4535.0","13889.0"
"2023-01-01T06:35:19.447623026","1","-5.564363","-50.938025","-9758.0","13763.0"
"2023-01-01T06:35:28.493214565","1","-5.450715","-50.850336","-5014.0","12476.0"
"2023-01-01T06:35:28.496692243","1","-5.45792","-50.879777","-5314.0","13427.0"
"2023-01-01T14:44:58.969215078","1","-5.19651","-50.711396","-11169.0","12801.0"
"2023-01-01T14:53:16.552928907","1","-5.9708","-51.203497","-6039.0","17380.0"
"2023-01-01T14:53:16.591336984","1","-6.007795","-51.175722","-4372.0","3006.0"
"2023-01-01T14:53:16.613875694","1","-5.941915","-51.13432","-3682.0","14497.0"
"2023-01-01T14:54:13.688495060","0","-5.982213","-51.212986","-11053.0","0.0"
"2023-01-01T14:54:13.742272592","1","-5.903608","-51.122616","3407.0","17645.0"
"2023-01-01T14:54:13.749368553","1","-5.891565","-51.13736","3135.0","8944.0"
"2023-01-01T14:58:32.899837061","1","-5.979693","-51.213814","3608.0","17473.0"
"2023-01-01T14:58:32.900507951","1","-5.980032","-51.199122","-6911.0","19333.0"
"2023-01-01T14:58:32.909484152","1","-5.913357","-51.121955","1971.0","18519.0"
"2023-01-01T14:58:32.914522055","1","-5.976436","-51.190678","-2724.0","6126.0"
"2023-01-01T15:08:07.904686580","1","-5.471018","-49.617043","4790.0","18185.0"
"2023-01-01T15:08:07.941013372","0","-5.47504","-49.619494","8196.0","0.0"
"2023-01-01T15:10:16.739674000","40","-5.4732","-49.6768","6216.0","0.0"
"2023-01-01T15:10:16.748258821","1","-5.452136","-49.62706","1571.0","3013.0"
"2023-01-01T15:13:52.311023464","1","-5.443833","-49.624259","-19127.0","8982.0"
"2023-01-01T15:13:52.311575328","1","-5.45263","-49.626742","3329.0","6863.0"
"2023-01-01T15:13:52.315030000","40","-5.473","-49.6485","-11054.0","0.0"
"2023-01-01T15:13:52.317284639","1","-5.431359","-49.602449","-3703.0","11651.0"
"2023-01-01T15:13:52.326745137","0","-5.525223","-49.557671","-7329.0","0.0"
"2023-01-01T15:15:41.324529893","0","-5.445864","-49.624465","-12712.0","0.0"
"2023-01-01T15:15:41.325762942","1","-5.434277","-49.62954","3310.0","3872.0"
"2023-01-01T15:15:41.326430353","1","-5.446439","-49.620789","-9403.0","5911.0"
"2023-01-01T15:15:41.327657668","1","-5.474045","-49.646468","4099.0","3000.0"
"2023-01-01T15:15:41.329753994","1","-5.443575","-49.623095","3462.0","3004.0"
"2023-01-01T15:15:41.342894985","1","-5.437385","-49.637027","-3892.0","4121.0"
"2023-01-01T15:17:18.965774443","0","-5.452771","-49.646453","-15134.0","0.0"
"2023-01-01T15:17:18.968407047","1","-5.443804","-49.611401","-7142.0","4174.0"
"2023-01-01T15:19:03.740992175","1","-5.459088","-49.632877","3878.0","6415.0"
"2023-01-01T15:21:45.385797560","1","-5.440038","-49.628415","1634.0","6368.0"
"2023-01-01T15:25:59.187214244","1","-5.430333","-49.724973","-8273.0","13584.0"
"2023-01-01T15:33:51.216045000","40","-6.0603","-51.1362","486.0","0.0"
"2023-01-01T15:55:03.332939437","1","-5.45184","-49.858911","6154.0","5275.0"
"2023-01-01T15:55:03.338860955","1","-5.437124","-49.847285","2102.0","8595.0"
"2023-01-01T15:55:03.342753837","1","-5.440767","-49.853039","2582.0","10417.0"
"2023-01-01T15:55:03.558372734","0","-5.433024","-49.800678","-17406.0","0.0"
"2023-01-01T15:55:56.855752116","1","-5.464879","-49.862458","-2825.0","5834.0"
"2023-01-01T15:55:56.887602103","1","-5.485864","-49.808771","-3235.0","6448.0"
"2023-01-01T15:55:56.888645228","1","-5.430703","-49.836937","-6609.0","19940.0"
"2023-01-01T15:56:23.418848624","1","-5.468705","-49.868287","1682.0","9201.0"
"2023-01-01T15:56:23.443462805","1","-5.398505","-49.852008","-4124.0","10912.0"
"2023-01-01T15:57:00.737275149","1","-5.401438","-49.851093","2514.0","7430.0"
"2023-01-01T15:57:44.844006240","0","-5.431785","-49.888041","9606.0","0.0"
"2023-01-01T15:58:27.173936330","0","-5.50862","-49.794574","-8852.0","0.0"
"2023-01-01T15:58:39.508230781","1","-5.422944","-49.880209","1764.0","15732.0"
"2023-01-01T15:58:39.634505467","1","-5.412612","-49.895387","-4673.0","7270.0"
"2023-01-01T15:59:25.889499968","1","-5.472581","-49.901862","2032.0","12186.0"
"2023-01-01T15:59:50.528486163","1","-5.414718","-49.878984","2593.0","10893.0"
"2023-01-01T16:00:12.060916594","1","-5.426297","-49.851331","2590.0","8769.0"
"2023-01-01T16:02:46.423060446","1","-5.461694","-49.828974","7682.0","19651.0"
"2023-01-01T16:05:00.768690153","1","-5.421143","-49.942259","-5299.0","6553.0"
"2023-01-01T16:05:00.771323593","1","-5.457827","-49.977311","1851.0","16880.0"
"2023-01-01T16:06:52.979438115","1","-5.458176","-49.877078","6040.0","4078.0"
"2023-01-01T16:06:53.001608891","1","-5.442984","-49.858806","-3891.0","12650.0"
"2023-01-01T16:08:37.566494544","1","-5.414901","-49.850301","3431.0","8843.0"
"2023-01-01T16:08:37.567023929","1","-5.433459","-49.863522","4234.0","6640.0"
"2023-01-01T16:08:37.585223318","1","-5.433538","-49.864615","8020.0","8965.0"
"2023-01-01T16:10:58.783642779","1","-5.441364","-49.873329","10705.0","11601.0"
"2023-01-01T16:12:32.536091000","40","-5.495","-50.0682","28404.0","0.0"
"2023-01-01T16:13:35.921577080","1","-5.445238","-49.79486","3414.0","7206.0"
"2023-01-01T16:13:35.929841829","1","-5.448264","-49.896833","7353.0","4184.0"
"2023-01-01T16:13:35.934336376","1","-5.5016","-49.842128","-4598.0","6925.0"
"2023-01-01T16:15:40.563069291","1","-5.527478","-49.902006","-3018.0","10594.0"
"2023-01-01T16:17:09.176681252","1","-5.51644","-49.918436","1493.0","6923.0"
"2023-01-01T16:20:24.186898017","1","-5.433176","-49.960607","12828.0","9507.0"
"2023-01-01T16:20:24.194018191","1","-5.485405","-49.916934","2883.0","11240.0"
"2023-01-01T16:20:51.272820377","1","-5.927066","-50.809667","-8330.0","3297.0"
"2023-01-01T16:21:59.162845694","1","-5.461915","-49.813217","3373.0","14315.0"
"2023-01-01T16:23:11.432795875","0","-5.872832","-50.952796","-5497.0","0.0"
"2023-01-01T16:23:11.465827220","1","-5.87628","-50.959325","7605.0","19664.0"
"2023-01-01T16:25:12.789007694","1","-5.423117","-49.955075","3471.0","6816.0"
"2023-01-01T16:26:14.693088761","1","-5.778412","-50.845002","-2370.0","14400.0"
"2023-01-01T16:27:59.706442400","1","-5.857636","-50.971883","-8424.0","10791.0"
"2023-01-01T16:27:59.729926242","1","-5.871313","-50.96793","9191.0","15947.0"
"2023-01-01T16:27:59.739720266","1","-5.850466","-50.958467","-4587.0","15707.0"
"2023-01-01T16:30:15.858660164","1","-5.864576","-50.976485","-5638.0","14781.0"
"2023-01-01T16:30:15.859862529","1","-5.867874","-50.987247","-5243.0","3000.0"
"2023-01-01T16:30:15.876998677","0","-5.858097","-50.964828","-3657.0","0.0"
"2023-01-01T16:31:27.078618000","40","-5.9166","-50.862","937.0","0.0"
"2023-01-01T16:31:27.081040362","1","-5.915054","-50.861541","-10733.0","11640.0"
"2023-01-01T16:31:27.083122196","1","-5.856082","-50.769347","4947.0","16102.0"
"2023-01-01T16:31:27.097630030","1","-5.928938","-50.775396","-4363.0","17289.0"
"2023-01-01T16:33:33.831282329","1","-5.871604","-50.980633","-4985.0","6820.0"
"2023-01-01T16:33:33.833967429","1","-5.763431","-50.834709","2789.0","19711.0"
"2023-01-01T16:36:16.009408601","1","-5.84022","-50.958439","-4491.0","19279.0"
"2023-01-01T16:36:23.915088198","0","-5.946423","-50.874225","-5145.0","0.0"
"2023-01-01T16:37:37.130924474","0","-5.36846","-50.548626","-15563.0","0.0"
"2023-01-01T16:37:37.131368168","0","-5.34436","-50.551951","-12328.0","0.0"
"2023-01-01T16:37:37.132356425","0","-5.348792","-50.516607","-4302.0","0.0"
"2023-01-01T16:40:35.572269897","1","-5.837467","-50.86154","5977.0","15789.0"
"2023-01-01T16:41:05.131440345","1","-5.217865","-50.576573","13548.0","13224.0"
"2023-01-01T16:41:05.132791559","1","-5.299602","-50.537357","-13454.0","15218.0"
"2023-01-01T16:41:05.136822770","1","-5.3135","-50.54667","-5325.0","10686.0"
"2023-01-01T16:41:05.210853003","0","-5.336217","-50.498913","-16042.0","0.0"
"2023-01-01T16:41:43.276834233","1","-5.925299","-50.891419","-3285.0","6185.0"
"2023-01-01T16:42:38.937630177","1","-5.873999","-50.838921","-3559.0","8719.0"
"2023-01-01T16:43:55.537348162","1","-5.30099","-50.576223","-8162.0","11142.0"
"2023-01-01T16:44:10.104002517","1","-5.862101","-50.827175","5023.0","4375.0"
"2023-01-01T16:44:10.124009580","1","-5.868734","-50.832899","-3963.0","16440.0"
"2023-01-01T16:45:49.355692185","0","-5.371057","-50.53045","-9766.0","0.0"
"2023-01-01T16:49:01.524692963","1","-5.450159","-50.081934","-4124.0","3911.0"
"2023-01-01T16:50:26.323273969","1","-5.294962","-50.495204","-5279.0","5661.0"
"2023-01-01T16:52:46.745180544","0","-5.378067","-50.169892","3537.0","0.0"
"2023-01-01T16:57:21.944225360","0","-5.748511","-49.204489","-7523.0","0.0"
"2023-01-01T17:14:28.705792000","40","-5.9916","-51.1858","5229.0","0.0"
"2023-01-01T17:14:28.749474000","40","-5.9993","-51.1554","2253.0","0.0"
"2023-01-01T17:23:38.893883554","1","-6.028397","-51.164125","-4337.0","13216.0"
"2023-01-01T17:26:17.113530660","1","-5.752714","-50.134971","2963.0","6752.0"
"2023-01-01T17:26:17.134254043","1","-5.775949","-50.159509","6747.0","7260.0"
"2023-01-01T17:26:17.177932107","1","-5.745366","-50.258282","15040.0","5247.0"
"2023-01-01T17:27:08.217914289","1","-5.764217","-50.152324","2717.0","10412.0"
"2023-01-01T17:27:08.219381886","1","-5.769774","-50.140823","3868.0","7315.0"
"2023-01-01T17:27:08.254653022","1","-5.736182","-50.185302","4814.0","10360.0"
"2023-01-01T17:29:07.615762896","1","-5.759313","-50.152197","3647.0","10858.0"
"2023-01-01T17:29:07.628224570","1","-5.789796","-50.234602","-8410.0","17876.0"
"2023-01-01T17:29:07.646284468","1","-5.744949","-50.117264","4713.0","14829.0"
"2023-01-01T17:30:06.282763085","1","-5.795106","-50.162659","-3397.0","11673.0"
"2023-01-01T17:32:43.852920420","0","-5.851444","-50.216861","9371.0","0.0"
"2023-01-01T17:32:43.868024831","1","-5.793486","-50.176862","5015.0","12394.0"
"2023-01-01T17:32:43.880467891","1","-5.788769","-50.168909","2995.0","13631.0"
"2023-01-01T17:34:22.616719723","1","-5.471885","-50.488779","4214.0","10693.0"
"2023-01-01T17:34:22.620162117","1","-5.489081","-50.482584","2766.0","9968.0"
"2023-01-01T17:34:22.677131154","1","-5.463835","-50.540311","8507.0","3219.0"
"2023-01-01T17:35:44.118212923","1","-5.472179","-50.508088","-3233.0","10012.0"
"2023-01-01T17:35:44.238414069","1","-5.523196","-50.566246","-4846.0","15829.0"
"2023-01-01T17:37:12.845863309","1","-5.522462","-50.51321","2439.0","10601.0"
"2023-01-01T17:37:14.657842752","1","-5.765836","-50.142768","2097.0","19885.0"
"2023-01-01T17:37:14.658514034","1","-5.826559","-50.219132","-5231.0","17228.0"
"2023-01-01T17:38:01.938857970","1","-5.559325","-50.535218","-13597.0","9750.0"
"2023-01-01T17:38:28.386194975","1","-5.522024","-50.572764","-2712.0","19333.0"
"2023-01-01T17:39:46.503576738","1","-5.461652","-50.50121","-4705.0","13069.0"
"2023-01-01T17:42:04.585827724","1","-5.777641","-50.111166","1932.0","12311.0"
"2023-01-01T17:42:41.273990485","1","-5.423389","-50.372712","-2108.0","11600.0"
"2023-01-01T17:47:19.187292227","1","-5.492209","-50.589595","7947.0","6675.0"
"2023-01-01T17:47:20.029298687","1","-5.490452","-49.447671","2723.0","12565.0"
"2023-01-01T17:48:43.547004110","1","-5.437772","-50.46123","3987.0","13088.0"
"2023-01-01T17:49:50.944786117","1","-5.465412","-50.519668","3154.0","15621.0"
"2023-01-01T17:50:05.614737347","1","-5.563865","-49.50441","2852.0","7759.0"
"2023-01-01T17:50:05.649993072","1","-5.587641","-49.517204","-1875.0","3008.0"
"2023-01-01T17:51:41.730118776","1","-5.58911","-49.510782","2760.0","3784.0"
"2023-01-01T17:51:41.731659997","1","-5.48669","-49.446362","3888.0","13235.0"
"2023-01-01T17:55:27.486729362","1","-5.491221","-49.442446","3140.0","16147.0"
"2023-01-01T18:22:12.144041586","0","-5.548858","-50.738296","-8925.0","0.0"
"2023-01-01T18:22:49.651114550","1","-5.599355","-50.756905","-8619.0","3094.0"
"2023-01-01T18:22:57.679346010","1","-5.60348","-50.845677","-6104.0","18643.0"
"2023-01-01T18:25:04.526150785","1","-5.594792","-50.840868","-5987.0","16375.0"
"2023-01-01T18:25:31.267882572","1","-5.507813","-50.708635","4898.0","5568.0"
"2023-01-01T18:27:17.314475859","1","-5.592734","-50.849847","-4803.0","16835.0"
"2023-01-01T18:27:22.771047594","1","-5.589217","-50.774935","-8069.0","16908.0"
"2023-01-01T18:27:22.791623150","1","-5.591305","-50.76417","3523.0","13786.0"
"2023-01-01T18:27:22.818808852","1","-5.577755","-50.747128","3488.0","14197.0"
"2023-01-01T18:27:40.495300266","0","-5.598305","-50.791738","-5648.0","0.0"
"2023-01-01T18:28:03.652162229","1","-5.774735","-50.801451","-4394.0","19604.0"
"2023-01-01T18:28:34.988562499","1","-5.653442","-50.814536","-8112.0","18400.0"
"2023-01-01T18:28:51.379105830","1","-5.450696","-50.594406","4186.0","16913.0"
"2023-01-01T18:28:54.244720024","1","-5.585168","-50.827311","5398.0","19954.0"
"2023-01-01T18:28:59.983321029","1","-5.594829","-50.774924","-6744.0","6962.0"
"2023-01-01T18:29:12.404816000","40","-5.6422","-50.8488","4093.0","0.0"
"2023-01-01T18:29:31.927741946","0","-5.646931","-50.849567","-9700.0","0.0"
"2023-01-01T18:29:59.028382702","1","-5.612216","-50.812876","-4220.0","4233.0"
"2023-01-01T18:30:03.290683950","1","-5.714908","-50.768223","-8422.0","15240.0"
"2023-01-01T18:30:11.280927288","1","-5.599526","-50.835811","3292.0","16097.0"
"2023-01-01T18:30:20.979346012","1","-5.590881","-50.777776","-4337.0","14664.0"
"2023-01-01T18:30:21.883633823","0","-5.583956","-50.881775","-13432.0","0.0"
"2023-01-01T18:30:34.143033320","1","-5.531487","-50.816649","6057.0","10177.0"
"2023-01-01T18:30:38.189043737","1","-5.55086","-50.796035","4029.0","16341.0"
"2023-01-01T18:31:18.623645721","1","-5.587845","-50.784157","-5129.0","13426.0"
"2023-01-01T18:31:23.077510000","40","-5.417","-50.7958","-5754.0","0.0"
"2023-01-01T18:31:33.950122999","1","-5.582706","-50.878123","-6368.0","17302.0"
"2023-01-01T18:32:24.141859988","1","-5.42797","-50.553938","4392.0","19640.0"
"2023-01-01T18:32:25.497239806","0","-5.68402","-50.721196","-11413.0","0.0"
"2023-01-01T18:33:15.668662878","1","-5.6205","-50.81428","-6261.0","15696.0"
"2023-01-01T18:33:17.673846944","0","-5.607849","-50.86201","-7671.0","0.0"
"2023-01-01T18:33:17.716124000","40","-5.6172","-50.8648","4578.0","0.0"
"2023-01-01T18:34:12.573889544","1","-5.622844","-50.86699","-9056.0","8195.0"
"2023-01-01T18:34:36.330305837","1","-5.59296","-50.881577","-3625.0","17133.0"
"2023-01-01T18:35:04.330459125","1","-5.576614","-50.890679","-9432.0","18717.0"
"2023-01-01T18:35:07.742755294","0","-5.662283","-50.682195","-21224.0","0.0"
"2023-01-01T18:35:19.114819090","1","-5.574306","-50.783154","-3270.0","17146.0"
"2023-01-01T18:35:30.241310197","1","-5.577918","-50.855094","-6155.0","14656.0"
"2023-01-01T18:35:58.764819160","1","-5.560778","-50.827578","-8413.0","5008.0"
"2023-01-01T18:35:58.826492191","1","-5.537295","-50.783663","4308.0","3147.0"
"2023-01-01T18:36:33.581391944","0","-5.665196","-50.782407","-13752.0","0.0"
"2023-01-01T18:36:49.109954066","1","-5.509394","-50.811998","5243.0","12890.0"
"2023-01-01T18:36:54.546126332","1","-5.546681","-50.842693","-5689.0","7234.0"
"2023-01-01T18:36:56.754573335","1","-5.607844","-50.858024","5716.0","3951.0"
"2023-01-01T18:37:22.385980910","1","-5.622","-50.831987","-5363.0","6334.0"
"2023-01-01T18:38:01.999588582","1","-5.561595","-50.87055","-5376.0","3051.0"
"2023-01-01T18:38:25.700586037","1","-5.603791","-50.879135","-7190.0","10167.0"
"2023-01-01T18:39:17.872531555","1","-5.5829","-50.869311","-6407.0","16675.0"
"2023-01-01T18:40:50.897099344","1","-5.640169","-50.826823","-6195.0","19521.0"
"2023-01-01T18:41:23.619891355","1","-5.478217","-50.81151","5422.0","15466.0"
"2023-01-01T18:41:24.412627781","1","-5.584331","-50.854571","-5792.0","18658.0"
"2023-01-01T18:41:46.602943224","1","-5.597325","-50.870636","4648.0","13626.0"
"2023-01-01T18:42:05.037810642","1","-5.548584","-50.926413","-8156.0","3816.0"
"2023-01-01T18:42:36.426133649","1","-5.527888","-50.898907","-5259.0","19880.0"
"2023-01-01T18:43:02.163289097","1","-5.611918","-50.871715","-9517.0","6940.0"
"2023-01-01T18:45:08.550063204","1","-5.590522","-50.842711","-4395.0","11850.0"
"2023-01-01T18:45:19.969335822","1","-5.45363","-50.78769","-3694.0","19911.0"
"2023-01-01T18:46:42.960567612","1","-5.554723","-50.907316","-5752.0","14770.0"
"2023-01-01T18:46:43.268990819","0","-5.601605","-50.843824","-7714.0","0.0"
"2023-01-01T18:47:12.901320786","1","-5.55545","-50.930441","-7657.0","17539.0"
"2023-01-01T18:47:57.493223099","1","-5.532201","-50.859533","8869.0","16332.0"
"2023-01-01T18:50:01.742229954","1","-5.548885","-50.925801","-7570.0","3001.0"
"2023-01-01T18:50:20.999853690","1","-5.645397","-50.869487","-7169.0","3018.0"
"2023-01-01T18:50:21.000372709","0","-5.655123","-50.86636","-6987.0","0.0"
"2023-01-01T18:53:11.531609224","0","-5.570665","-50.923576","-7139.0","0.0"
"2023-01-01T18:55:28.617732965","1","-5.578295","-50.726312","2958.0","3341.0"
"2023-01-01T18:57:38.777747416","0","-5.56836","-50.93168","-25578.0","0.0"
"2023-01-01T18:57:38.941428663","0","-5.557794","-50.921723","-10498.0","0.0"
"2023-01-01T18:58:40.865199237","1","-5.571308","-50.904508","10022.0","4445.0"
"2023-01-01T18:58:41.138185737","1","-5.543988","-50.869487","3669.0","3365.0"
"2023-01-01T18:59:26.547391137","1","-5.558156","-50.893916","-5179.0","17302.0"
"2023-01-01T18:59:55.424585966","1","-5.583482","-50.88608","-4874.0","15822.0"
"2023-01-01T18:59:55.428666070","1","-5.538357","-50.893174","-3663.0","16293.0"
"2023-01-01T19:09:20.171547929","1","-5.614601","-50.8924","7556.0","10000.0"
"2023-01-01T19:30:10.507702740","1","-5.871222","-50.630903","5060.0","17489.0"
"2023-01-01T19:32:32.897761783","1","-5.956025","-50.762892","-6458.0","3215.0"
"2023-01-01T19:37:42.926181171","1","-5.911859","-50.749678","5675.0","16835.0"
"2023-01-01T19:38:25.150633387","0","-5.851347","-50.63085","-21846.0","0.0"
"2023-01-01T19:38:48.288013000","40","-5.8982","-50.7163","-4834.0","0.0"
"2023-01-01T19:40:17.526015000","40","-5.9416","-50.7587","-6699.0","0.0"
"2023-01-01T19:41:48.998640082","1","-5.960136","-50.764705","-5989.0","7710.0"
"2023-01-01T19:43:10.385699120","1","-5.936537","-50.841287","-8882.0","6694.0"
"2023-01-01T20:11:20.525907449","1","-5.891594","-50.765953","-10813.0","10570.0"
"2023-01-01T20:11:54.333392599","1","-5.961793","-50.834903","-10390.0","13612.0"
"2023-01-01T20:11:54.362801000","40","-5.7311","-50.6963","-14654.0","0.0"
"2023-01-01T20:27:00.511080000","40","-5.9301","-50.7529","1847.0","0.0"
"2023-01-01T20:36:33.757286084","1","-6.095378","-51.065206","-12752.0","3072.0"
"2023-01-01T20:37:05.678099412","1","-5.961069","-50.850558","-4338.0","15720.0"
"2023-01-01T20:40:22.200961000","40","-5.898","-50.9169","-13764.0","0.0"
"2023-01-01T20:43:55.716987983","1","-5.99431","-51.044875","9468.0","6835.0"
"2023-01-01T20:49:20.720920927","1","-5.920039","-51.008143","-4238.0","3020.0"
"2023-01-01T20:49:51.403239000","40","-5.9065","-50.8411","6501.0","0.0"
"2023-01-01T20:50:24.539133000","40","-5.944","-50.9337","-14837.0","0.0"
"2023-01-01T20:54:16.690630397","0","-6.161854","-51.170842","19038.0","0.0"
"2023-01-01T20:57:10.592231000","40","-5.8305","-51.0377","6110.0","0.0"
"2023-01-01T20:58:23.024129542","1","-6.049383","-51.058933","6808.0","18446.0"
"2023-01-01T21:25:25.463975140","1","-6.171158","-51.134714","-12635.0","17437.0"
"2023-01-01T21:37:24.467891003","1","-6.186141","-51.147043","-9750.0","15987.0"
