"time_utc","type","latitude","longitude","peak_current","ic_height","number_of_sensors"
"2023-02-01T04:40:33.924298420","1","-5.872753","-48.822378","-5750.0","3020.0","16"
"2023-02-01T04:40:34.617091575","0","-5.901075","-48.795447","-4437.0","0.0","7"
"2023-02-01T04:40:36.504708235","0","-5.266705","-49.004826","-6076.0","0.0","10"
"2023-02-01T04:40:36.506979000","40","-4.9436","-48.9435","12840.0","0.0","5"
"2023-02-01T04:41:30.422304232","1","-5.453037","-49.123391","-6624.0","3367.0","7"
"2023-02-01T04:41:30.527096417","0","-5.32319","-49.210225","-8116.0","0.0","10"
"2023-02-01T04:41:35.917251635","1","-5.839385","-48.841561","17215.0","8547.0","16"
"2023-02-01T04:41:35.978568098","1","-5.858922","-48.849308","-8470.0","9347.0","11"
"2023-02-01T04:42:30.254193816","1","-5.425595","-49.071319","8660.0","9452.0","10"
"2023-02-01T04:42:56.914204581","1","-5.878205","-48.839941","7649.0","8173.0","8"
"2023-02-01T04:42:57.278469785","1","-5.852498","-48.842364","6536.0","14887.0","8"
"2023-02-01T04:43:29.306440163","1","-5.439189","-49.183893","7457.0","9276.0","9"
"2023-02-01T04:43:31.470310578","0","-5.89489","-48.807591","-6835.0","0.0","13"
"2023-02-01T04:43:31.845121811","0","-5.894031","-48.808169","-16849.0","0.0","16"
"2023-02-01T04:43:31.847735590","1","-5.869201","-48.839207","-5829.0","5875.0","12"
"2023-02-01T04:43:31.908194577","1","-5.873469","-48.785803","-4682.0","6080.0","16"
"2023-02-01T04:43:31.915047245","1","-5.895652","-48.841953","-6638.0","10518.0","10"
"2023-02-01T04:43:51.156381503","0","-5.349426","-49.108232","-6663.0","0.0","7"
"2023-02-01T04:43:51.339814370","1","-5.27824","-49.046604","-8095.0","18444.0","14"
"2023-02-01T04:44:33.406928651","1","-5.448175","-49.292899","-13401.0","6337.0","16"
"2023-02-01T04:44:33.870650326","1","-5.278886","-49.089143","-6839.0","11695.0","7"
"2023-02-01T04:44:47.433473541","0","-5.343408","-49.088895","-95695.0","0.0","30"
"2023-02-01T04:44:47.483047994","0","-5.338349","-49.079375","-30422.0","0.0","18"
"2023-02-01T04:44:47.519469659","1","-5.452782","-49.148943","16114.0","4910.0","11"
"2023-02-01T04:44:47.548699602","0","-5.348149","-49.084801","-12602.0","0.0","12"
"2023-02-01T04:44:47.575985505","1","-5.429703","-49.035526","18388.0","3005.0","12"
"2023-02-01T04:44:48.143900080","0","-5.338239","-49.076513","-5740.0","0.0","6"
"2023-02-01T04:44:48.158464130","0","-5.345029","-49.084664","-4791.0","0.0","7"
"2023-02-01T04:44:48.202419899","0","-5.343223","-49.084415","-13879.0","0.0","14"
"2023-02-01T04:45:01.165818075","0","-5.885711","-48.810984","-49636.0","0.0","18"
"2023-02-01T04:45:01.192230982","0","-5.888647","-48.811007","-8918.0","0.0","11"
"2023-02-01T04:45:01.660012432","0","-5.888553","-48.810335","-17673.0","0.0","18"
"2023-02-01T04:45:01.863023007","0","-5.886174","-48.809879","-8184.0","0.0","10"
"2023-02-01T04:45:09.825874654","0","-5.235712","-49.091422","-7793.0","0.0","7"
"2023-02-01T04:45:23.436638906","1","-5.878588","-48.866352","-7021.0","5474.0","15"
"2023-02-01T04:45:51.385658044","0","-5.376146","-49.161638","-5160.0","0.0","8"
"2023-02-01T04:45:51.726902899","0","-5.396044","-49.153259","-49580.0","0.0","23"
"2023-02-01T04:45:51.908183807","1","-5.395418","-49.156953","-20376.0","3096.0","19"
"2023-02-01T04:46:26.494807942","1","-5.246755","-49.062978","-6566.0","3000.0","10"
"2023-02-01T04:46:56.284830310","1","-5.750193","-48.870317","-8084.0","19166.0","8"
"2023-02-01T04:47:19.195709732","0","-5.269835","-49.080665","-17430.0","0.0","17"
"2023-02-01T04:47:36.871471779","0","-5.383549","-49.165542","-6709.0","0.0","13"
"2023-02-01T04:47:49.625724534","1","-5.061115","-49.038732","-6664.0","9298.0","10"
"2023-02-01T04:48:20.103959387","1","-5.008867","-49.089933","5831.0","3038.0","8"
"2023-02-01T04:48:23.794483779","1","-5.347875","-49.188906","-6562.0","12544.0","8"
"2023-02-01T04:48:30.924050810","1","-5.255386","-49.126516","-8524.0","17548.0","12"
"2023-02-01T04:48:31.429005615","1","-5.752152","-48.863203","8130.0","3001.0","9"
"2023-02-01T04:48:31.429785064","1","-5.734018","-48.885029","7825.0","16993.0","9"
"2023-02-01T04:48:31.434427941","1","-5.828886","-48.79802","4056.0","5199.0","6"
"2023-02-01T04:48:32.152869170","1","-5.882509","-48.781392","-4289.0","6116.0","10"
"2023-02-01T04:49:26.371454828","0","-5.333024","-49.082105","-13436.0","0.0","15"
"2023-02-01T04:49:26.649458810","1","-5.252604","-49.350618","-7256.0","4098.0","7"
"2023-02-01T04:49:26.658493555","0","-5.305238","-49.11824","-79122.0","0.0","20"
"2023-02-01T04:49:26.696052019","0","-5.265927","-49.121035","-11441.0","0.0","15"
"2023-02-01T04:49:26.697053408","0","-5.310606","-49.117725","-6763.0","0.0","10"
"2023-02-01T04:49:33.449445313","0","-5.963051","-48.87001","-7916.0","0.0","12"
"2023-02-01T04:49:33.836832458","1","-5.935973","-48.891461","-23319.0","3079.0","18"
"2023-02-01T04:50:13.454527205","1","-5.865138","-48.834445","-5750.0","7888.0","10"
"2023-02-01T04:50:13.474598571","0","-5.810165","-48.831739","-24761.0","0.0","18"
"2023-02-01T04:50:26.176101097","1","-5.420917","-49.172099","4455.0","3753.0","5"
